key,spp,locality,lat,lon,COI
JRD631,Papilio zelicaon x machaon ,"Canada: Alberta, Jumpingpound Ridge",50.95052,-114.9073,M
JRD632,Papilio zelicaon x machaon ,"Canada: Alberta, Jumpingpound Ridge",50.95052,-114.9073,Z
JRD633,Papilio zelicaon x machaon ,"Canada: Alberta, Jumpingpound Ridge",50.95052,-114.9073,M
JRD634,Papilio zelicaon x machaon ,"Canada: Alberta, Jumpingpound Ridge",50.95052,-114.9073,M
JRD635,Papilio zelicaon x machaon ,"Canada: Alberta, Jumpingpound Ridge",50.95052,-114.9073,Z
JRD636,Papilio zelicaon x machaon ,"Canada: Alberta, Jumpingpound Ridge",50.95052,-114.9073,M
JRD637,Papilio zelicaon x machaon ,"Canada: Alberta, Jumpingpound Ridge",50.95052,-114.9073,Z
JRD638,Papilio zelicaon x machaon ,"Canada: Alberta, Jumpingpound Ridge",50.95052,-114.9073,Z
JRD639,Papilio zelicaon x machaon ,"Canada: Alberta, Jumpingpound Ridge",50.95052,-114.9073,M
JRD640,Papilio zelicaon x machaon ,"Canada: Alberta, Powderface Mountain",50.84316,-114.84863,Z
JRD641,Papilio zelicaon x machaon ,"Canada: Alberta, Powderface Mountain",50.84316,-114.84863,H
JRD642,Papilio zelicaon x machaon ,"Canada: Alberta, Powderface Mountain",50.84316,-114.84863,Z
JRD643,Papilio zelicaon x machaon ,"Canada: Alberta, Powderface Mountain",50.84316,-114.84863,Z
JRD644,Papilio zelicaon x machaon ,"Canada: Alberta, Powderface Mountain",50.84316,-114.84863,Z
JRD645,Papilio zelicaon x machaon ,"Canada: Alberta, Powderface Mountain",50.84316,-114.84863,M
JRD646,Papilio machaon dodi,"Canada: Alberta, Horsethief Canyon",51.50378,-112.92857,M
JRD647,Papilio machaon dodi,"Canada: Alberta, Orkney Lookout along Red Deer River",51.54887,-112.89692,M
JRD648,Papilio machaon dodi,"Canada: Alberta, Orkney Lookout along Red Deer River",51.54887,-112.89692,M
JRD649,Papilio machaon dodi,"Canada: Alberta, Morrin Bridge",51.64462,-112.92085,M
JRD650,Papilio machaon dodi,"Canada: Alberta, Morrin Bridge",51.64462,-112.92085,M
JRD651,Papilio machaon dodi,"Canada: Alberta, Horsethief Canyon",51.50378,-112.92857,M
JRD652,Papilio machaon dodi,"Canada: Alberta, Horsethief Canyon",51.50378,-112.92857,M
JRD653,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD654,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD655,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD656,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD657,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD658,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD659,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD660,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD661,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD662,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD663,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD664,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD665,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD666,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD667,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD668,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD675,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,M
JRD676,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,Z
JRD677,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,M
JRD678,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,Z
JRD679,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,Z
JRD680,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,Z
JRD681,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,H
JRD682,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,M
JRD683,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,M
JRD684,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,Z
JRD685,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,M
JRD686,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,H
JRD687,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,M
JRD688,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD689,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD690,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD691,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD692,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD693,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD694,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD695,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,M
JRD696,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD697,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD698,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD699,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD700,Papilio zelicaon x machaon ,"Canada: Alberta, Fish Butte",50.91694,-114.53558,Z
JRD711,Papilio zelicaon ,"Canada: Alberta, Saskatoon Hill",55.21875,-117.493,Z
JRD712,Papilio zelicaon ,"Canada: Alberta, Saskatoon Hill",55.21875,-117.493,Z
JRD713,Papilio zelicaon x machaon ,"Canada: Alberta, Wildcat Hills",51.28311,-114.67019,M
JRD714,Papilio zelicaon x machaon ,"Canada: Alberta, Bragg Creek Ski Hill",50.98175,-114.58286,M
JRD715,Papilio machaon pikei,"Canada: British Columbia, Taylor",56.15403,-120.71828,M
JRD716,Papilio machaon pikei,"Canada: British Columbia, Lynx Ridge Road",56.11653,-121.79996,M
JRD717,Papilio machaon pikei,"Canada: British Columbia, Beatton River",56.27525,-120.67391,M
JRD718,Papilio machaon pikei,"Canada: British Columbia, Taylor",56.15403,-120.71828,M
JRD719,Papilio machaon pikei,"Canada: British Columbia, Taylor",56.15403,-120.71828,M
JRD720,Papilio machaon pikei,"Canada: British Columbia, Lynx Ridge Road",56.11653,-121.79996,M
JRD721,Papilio machaon pikei,"Canada: British Columbia, Lynx Ridge Road",56.11653,-121.79996,M
JRD722,Papilio machaon pikei,"Canada: British Columbia, Clayhurst Ferry",56.12865,-120.05228,M
JRD723,Papilio machaon pikei,"Canada: British Columbia, Lynx Ridge Road",56.11653,-121.79996,M
JRD724,Papilio machaon pikei,"Canada: British Columbia, Beatton River",56.27525,-120.67391,M
JRD725,Papilio machaon pikei,"Canada: British Columbia, Beatton River",56.27525,-120.67391,M
JRD726,Papilio machaon pikei,"Canada: British Columbia, Lynx Ridge Road",56.11653,-121.79996,M
JRD727,Papilio machaon dodi,"Canada: Alberta, Horsethief Canyon",51.50378,-112.92857,M
JRD728,Papilio machaon dodi,"Canada: Alberta, Tolman Bridge",51.84258,-113.00796,M
JRD729,Papilio machaon dodi,"Canada: Alberta, Tolman Bridge",51.84258,-113.00796,M
JRD730,Papilio machaon dodi,"Canada: Alberta, Horsethief Canyon",51.50378,-112.92857,M
JRD732,Papilio machaon dodi,"Canada: Alberta, Tolman Bridge",51.84258,-113.00796,M
JRD733,Papilio machaon dodi,"Canada: Alberta, Horsethief Canyon",51.50378,-112.92857,M
JRD734,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD735,Papilio machaon dodi,"Canada: Alberta, Tolman Bridge",51.84258,-113.00796,M
JRD736,Papilio machaon dodi,"Canada: Alberta, Horsethief Canyon",51.50378,-112.92857,M
JRD737,Papilio machaon dodi,"Canada: Alberta, Morrin Bridge",51.64462,-112.92085,M
JRD738,Papilio machaon dodi,"Canada: Alberta, Horsethief Canyon",51.50378,-112.92857,M
JRD739,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD740,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD741,Papilio machaon dodi,"Canada: Alberta, Tolman Bridge",51.84258,-113.00796,M
JRD742,Papilio machaon dodi,"Canada: Alberta, Morrin Bridge",51.64462,-112.92085,M
JRD743,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD744,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD745,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD746,Papilio machaon dodi,"Canada: Alberta, Orkney Lookout along Red Deer River",51.54887,-112.89692,M
JRD747,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD748,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD749,Papilio machaon dodi,"Canada: Alberta, Orkney Lookout along Red Deer River",51.54887,-112.89692,M
JRD750,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD751,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD752,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD753,Papilio zelicaon x machaon ,"Canada: Alberta, Wildcat Hills",51.28311,-114.67019,H
JRD754,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD755,Papilio zelicaon ,"Canada: Alberta, Whitecourt Mountain",54.03232,-115.72055,Z
JRD756,Papilio zelicaon ,"Canada: Alberta, Whitecourt Mountain",54.03232,-115.72055,Z
JRD757,Papilio zelicaon ,"Canada: Alberta, Whitecourt Mountain",54.03232,-115.72055,Z
JRD758,Papilio zelicaon ,"Canada: Alberta, Whitecourt Mountain",54.03232,-115.72055,Z
JRD759,Papilio zelicaon ,"Canada: Alberta, Whitecourt Mountain",54.03232,-115.72055,Z
JRD760,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD761,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD762,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD763,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD764,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD765,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD766,Papilio zelicaon ,"Canada: British Columbia, Bear Mountain",55.72849,-120.44299,Z
JRD768,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD769,Papilio zelicaon ,"Canada: Alberta, White Mountain",55.6943,-119.23857,Z
JRD771,Papilio zelicaon ,"Canada: Alberta, White Mountain",55.6943,-119.23857,Z
JRD772,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD773,Papilio zelicaon ,"Canada: Alberta, White Mountain",55.6943,-119.23857,Z
JRD774,Papilio zelicaon ,"Canada: Alberta, White Mountain",55.6943,-119.23857,Z
JRD775,Papilio zelicaon ,"Canada: Alberta, White Mountain",55.6943,-119.23857,Z
JRD776,Papilio zelicaon x machaon ,"Canada: Alberta, Medicine Lodge Hills",52.45458,-114.24826,Z
JRD777,Papilio zelicaon x machaon ,"Canada: Alberta, Medicine Lodge Hills",52.45458,-114.24826,Z
JRD778,Papilio zelicaon x machaon ,"Canada: Alberta, Medicine Lodge Hills",52.45458,-114.24826,Z
JRD779,Papilio zelicaon x machaon ,"Canada: Alberta, Medicine Lodge Hills",52.45458,-114.24826,Z
JRD780,Papilio zelicaon x machaon ,"Canada: Alberta, Mesa Butte",50.78071,-114.56134,Z
JRD782,Papilio zelicaon x machaon ,"Canada: Alberta, Bragg Creek Ski Hill",50.98175,-114.58286,Z
JRD783,Papilio zelicaon x machaon ,"Canada: Alberta, Bragg Creek Ski Hill",50.98175,-114.58286,Z
JRD784,Papilio zelicaon x machaon ,"Canada: Alberta, Bragg Creek Ski Hill",50.98175,-114.58286,M
JRD785,Papilio zelicaon x machaon ,"Canada: Alberta, East of Mesa Butte",50.7653,-114.37107,Z
JRD786,Papilio zelicaon x machaon ,"Canada: Alberta, Bragg Creek Ski Hill",50.98175,-114.58286,Z
JRD787,Papilio zelicaon x machaon ,"Canada: Alberta, Wildcat Hills",51.28311,-114.67019,M
JRD788,Papilio zelicaon x machaon ,"Canada: Alberta, Medicine Lodge Hills",52.45458,-114.24826,Z
JRD789,Papilio zelicaon x machaon ,"Canada: Alberta, Bragg Creek Ski Hill",50.98175,-114.58286,H
JRD790,Papilio machaon pikei,"Canada: British Columbia, Clayhurst Ferry",56.12865,-120.05228,M
JRD791,Papilio zelicaon x machaon ,"Canada: Alberta, Mesa Butte",50.78071,-114.56134,Z
JRD792,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD793,Papilio machaon pikei,"Canada: British Columbia, Taylor",56.15403,-120.71828,M
JRD794,Papilio machaon pikei,"Canada: British Columbia, Taylor",56.15403,-120.71828,M
JRD802,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD803,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD804,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD805,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD806,Papilio zelicaon x machaon ,"Canada: Alberta, Buck Mountain",53.05209,-114.73961,Z
JRD807,Papilio machaon pikei,"Canada: Alberta, Kaufman Hill",56.24883,-117.27408,M
JRD808,Papilio machaon pikei,"Canada: Alberta, Kaufman Hill",56.24883,-117.27408,M
JRD809,Papilio machaon pikei,"Canada: Alberta, Kaufman Hill",56.24883,-117.27408,M
JRD810,Papilio zelicaon x machaon ,"Canada: Alberta, Kaufman Hill",56.24883,-117.27408,H
JRD811,Papilio machaon pikei,"Canada: Alberta, Kaufman Hill",56.24883,-117.27408,M
JRD812,Papilio machaon pikei,"Canada: Alberta, Kaufman Hill",56.24883,-117.27408,M
JRD813,Papilio machaon pikei,"Canada: Alberta, Kaufman Hill",56.24883,-117.27408,M
JRD814,Papilio machaon pikei,"Canada: Alberta, Kaufman Hill",56.24883,-117.27408,M
JRD815,Papilio machaon pikei,"Canada: Alberta, Kaufman Hill",56.24883,-117.27408,M
JRD816,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD817,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD818,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD819,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD820,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD821,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD822,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD823,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD824,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD825,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD826,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD827,Papilio machaon pikei,"Canada: Alberta, Highland Park North",56.13076,-118.88931,M
JRD828,Papilio machaon pikei,"Canada: Alberta, Highland Park Central",56.01923,-118.80972,M
JRD829,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD830,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD831,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD832,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD833,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD834,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD835,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD836,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD837,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD838,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD839,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD840,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD841,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD842,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD843,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD844,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD845,Papilio zelicaon ,"Canada: British Columbia, Bear Mountain",55.72849,-120.44299,Z
JRD846,Papilio machaon pikei,"Canada: British Columbia, Taylor",56.15403,-120.71828,M
JRD847,Papilio machaon dodi,"Canada: Alberta, Tolman Bridge",51.84258,-113.00796,M
JRD848,Papilio machaon dodi,"Canada: Alberta, Lousana",52.07838,-113.00907,M
JRD849,Papilio zelicaon ,"Canada: Alberta, Whitecourt Mountain",54.03232,-115.72055,Z
JRD850,Papilio zelicaon ,"Canada: Alberta, Whitecourt Mountain",54.03232,-115.72055,Z
JRD851,Papilio zelicaon ,"Canada: Alberta, Whitecourt Mountain",54.03232,-115.72055,Z
JRD852,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD853,Papilio zelicaon ,"Canada: British Columbia, Bear Mountain",55.72849,-120.44299,Z
JRD854,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD855,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD856,Papilio zelicaon ,"Canada: Alberta, White Mountain",55.6943,-119.23857,Z
JRD857,Papilio zelicaon ,"Canada: Alberta, White Mountain",55.6943,-119.23857,Z
JRD859,Papilio zelicaon ,"Canada: Alberta, White Mountain",55.6943,-119.23857,Z
JRD860,Papilio zelicaon ,"Canada: Alberta, Kleskun Hills",55.25466,-118.52737,Z
JRD861,Papilio zelicaon ,"Canada: Alberta, White Mountain",55.6943,-119.23857,Z
JRD862,Papilio zelicaon x machaon ,"Canada: Alberta, Medicine Lodge Hills",52.45458,-114.24826,Z
JRD863,Papilio zelicaon x machaon ,"Canada: Alberta, Medicine Lodge Hills",52.45458,-114.24826,Z
JRD864,Papilio zelicaon x machaon ,"Canada: Alberta, Medicine Lodge Hills",52.45458,-114.24826,Z
JRD865,Papilio zelicaon x machaon ,"Canada: Alberta, Wildcat Hills",51.28311,-114.67019,Z
JRD866,Papilio zelicaon x machaon ,"Canada: Alberta, East of Mesa Butte",50.7653,-114.37107,Z
JRD867,Papilio machaon pikei,"Canada: British Columbia, Taylor",56.15403,-120.71828,M
JRD868,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD869,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD870,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD871,Papilio zelicaon x machaon ,"Canada: Alberta, Mesa Butte",50.78071,-114.56134,Z
JRD872,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD873,Papilio machaon pikei,"Canada: British Columbia, Clayhurst Ferry",56.12865,-120.05228,M
JRD874,Papilio machaon pikei,"Canada: British Columbia, Beatton River",56.27525,-120.67391,M
JRD875,Papilio machaon pikei,"Canada: British Columbia, Beatton River",56.27525,-120.67391,M
JRD876,Papilio machaon pikei,"Canada: Alberta, Shaftsbury",56.12168,-117.41547,M
JRD877,Papilio machaon pikei,"Canada: British Columbia, Clayhurst Ferry",56.12865,-120.05228,M
JRD878,Papilio machaon pikei,"Canada: British Columbia, Taylor",56.15403,-120.71828,M
